web-scraper-order,web-scraper-start-url,Listing,Price,Shipping,Total sold,Revenue,Bids,Date
"1700764048-1777","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB - Weiss (Ohne Simlock) (Dual-SIM) mit OVPApple iPhone XR A2105 (GSM) - 256GB - Weiss (Ohne Simlock) (Dual-SIM) mit OVP","$215.03Auction","$5.990% Free shipping","1","$215.03","18","May 12, 2023"
"1700764048-1778","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 256GB - Schwarz (Ohne Simlock)Apple iPhone XR 256GB - Schwarz (Ohne Simlock)","$215.14Auction","$5.920% Free shipping","1","$215.14","1","Jun 11, 2023"
"1700764048-1779","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB - Schwarz (Ohne Simlock)Apple iPhone XR A2105 (GSM) - 256GB - Schwarz (Ohne Simlock)","$202.45Auction","$5.880% Free shipping","1","$202.45","1","Jun 6, 2023"
"1700764048-1780","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone Xr 256 GB schwarz Smartphone Handy Hervorragend refurbishedApple iPhone Xr 256 GB schwarz Smartphone Handy Hervorragend refurbished","$400.22Fixed price","$0.00100% Free shipping","1","$400.22","–","Sep 19, 2023"
"1700764048-1781","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR Sehr Gut  (GSM) - 256GB - Blau (Ohne Simlock) (Dual-SIM)Apple iPhone XR Sehr Gut  (GSM) - 256GB - Blau (Ohne Simlock) (Dual-SIM)","$211.77Fixed price","$5.810% Free shipping","1","$211.77","–","Oct 22, 2023"
"1700764048-1782","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256GB - Koralle (Ohne Simlock) A2105 (GSM)Apple iPhone XR - 256GB - Koralle (Ohne Simlock) A2105 (GSM)","$346.47Fixed price","$6.030% Free shipping","1","$346.47","–","Sep 11, 2022"
"1700764048-1783","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR (PRODUCT)RED - 256GB -  neu - geöffnet - nicht aktiviertApple iPhone XR (PRODUCT)RED - 256GB -  neu - geöffnet - nicht aktiviert","$380.86Fixed price","$5.820% Free shipping","1","$380.86","–","Dec 20, 2022"
"1700764048-1784","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256GB - silber / weiß  (Ohne Simlock) MRYL2ZD/A  guter ZustandApple iPhone XR - 256GB - silber / weiß  (Ohne Simlock) MRYL2ZD/A  guter Zustand","$260.57Fixed price","$6.530% Free shipping","1","$260.57","–","Jan 26, 2023"
"1700764048-1785","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X- 256GB - Space Grau (Ohne Simlock) A2105 (GSM); Sehr gut erhaltenApple iPhone X- 256GB - Space Grau (Ohne Simlock) A2105 (GSM); Sehr gut erhalten","$217.11Fixed price","$7.630% Free shipping","1","$217.11","–","Jul 1, 2023"
"1700764048-1786","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB - weiss (Ohne Simlock) mit SP HülleApple iPhone XR A2105 (GSM) - 256GB - weiss (Ohne Simlock) mit SP Hülle","$206.75Auction","$5.360% Free shipping","1","$206.75","16","Mar 30, 2023"
"1700764048-1787","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB - Schwarz (Ohne Simlock)Apple iPhone XR A2105 (GSM) - 256GB - Schwarz (Ohne Simlock)","$200.12Auction","$6.170% Free shipping","1","$200.12","19","Jul 16, 2023"
"1700764048-1788","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR (PRODUCT)RED - 256GB - (Ohne Simlock) A2105 (GSM) Batterie 92%Apple iPhone XR (PRODUCT)RED - 256GB - (Ohne Simlock) A2105 (GSM) Batterie 92%","$250.73Auction","$5.460% Free shipping","1","$250.73","22","Oct 30, 2022"
"1700764048-1789","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256GB - Schwarz (Ohne Simlock) A2105 (GSM)Apple iPhone XR - 256GB - Schwarz (Ohne Simlock) A2105 (GSM)","$289.14Auction","$5.670% Free shipping","1","$289.14","1","Nov 12, 2022"
"1700764048-1790","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256GB - Schwarz (Ohne Simlock) A2105 (GSM)Apple iPhone XR - 256GB - Schwarz (Ohne Simlock) A2105 (GSM)","$203.82Auction","$5.830% Free shipping","1","$203.82","10","Dec 18, 2022"
"1700764048-1791","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 256GB  im Look vom iPhone 14 Pro Batterie 100% wie Neu !!!Apple iPhone XR 256GB  im Look vom iPhone 14 Pro Batterie 100% wie Neu !!!","$326.61Fixed price","$0.00100% Free shipping","1","$326.61","–","Apr 8, 2023"
"1700764048-1792","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256GB - Weis (Ohne Simlock) A2105 (GSM)Apple iPhone XR - 256GB - Weis (Ohne Simlock) A2105 (GSM)","$229.14Auction","$5.990% Free shipping","1","$229.14","1","Apr 6, 2023"
"1700764048-1793","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256 GB - schwarz - o Simlock - mit OVP - Super ZustandApple iPhone XR - 256 GB - schwarz - o Simlock - mit OVP - Super Zustand","$327.98Fixed price","$6.000% Free shipping","1","$327.98","–","Aug 4, 2023"
"1700764048-1794","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB -Weiß (Ohne Simlock)Apple iPhone XR A2105 (GSM) - 256GB -Weiß (Ohne Simlock)","$173.45Auction","$5.880% Free shipping","1","$173.45","27","Nov 9, 2023"
"1700764048-1795","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 256GB Black/Schwarz Ohne Simlock! MRYJ2ZD/A (H63812)Apple iPhone XR 256GB Black/Schwarz Ohne Simlock! MRYJ2ZD/A (H63812)","$296.22Fixed price","$0.00100% Free shipping","1","$296.22","–","May 9, 2022"
"1700764048-1796","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR mit 256GB in Schwarz  >>> 36 Monate ( 3 Jahre ) GewährleistungApple iPhone XR mit 256GB in Schwarz  >>> 36 Monate ( 3 Jahre ) Gewährleistung","$407.43Fixed price","$0.00100% Free shipping","2","$814.86","–","Jun 4, 2022"
"1700764048-1797","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR mit 256GB Koralle  >>> 36 Monate ( 3 Jahre ) GewährleistungApple iPhone XR mit 256GB Koralle  >>> 36 Monate ( 3 Jahre ) Gewährleistung","$423.57Fixed price","$0.00100% Free shipping","1","$423.57","–","May 20, 2022"
"1700764048-1798","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR (PRODUCT)RED - 256GB - (Ohne Simlock) A2105 (GSM)Apple iPhone XR (PRODUCT)RED - 256GB - (Ohne Simlock) A2105 (GSM)","$252.99Auction","$5.860% Free shipping","1","$252.99","14","Jan 3, 2023"
"1700764048-1799","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256GB (Schwarz) - Ohne Vertrag - Neuwertig - HändlerApple iPhone XR - 256GB (Schwarz) - Ohne Vertrag - Neuwertig - Händler","$360.30Fixed price","$0.00100% Free shipping","1","$360.30","–","Mar 6, 2023"
"1700764048-1800","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB - Blau (Ohne Simlock) (Dual-SIM)Apple iPhone XR A2105 (GSM) - 256GB - Blau (Ohne Simlock) (Dual-SIM)","$281.06Auction","$6.170% Free shipping","1","$281.06","2","Jul 15, 2023"
"1700764048-1801","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE IPHONE XR 64GB 128GB 256GB SCHWARZ ROT WEIß Ohne Vertrag TOP DE DHL APPLE IPHONE XR 64GB 128GB 256GB SCHWARZ ROT WEIß Ohne Vertrag TOP DE DHL","$607.09Fixed price","$0.00100% Free shipping","1","$607.09","–","May 9, 2021"
"1700764048-1802","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 256 GB Schwarz - Ohne Vertrag Apple iPhone XR 256 GB Schwarz - Ohne Vertrag","$489.21Fixed price","$0.00100% Free shipping","1","$489.21","–","Feb 14, 2022"
"1700764048-1803","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 256GB - FACE ID DEFEKT - Ohne Simlock - FachhändlerApple iPhone XR 256GB - FACE ID DEFEKT - Ohne Simlock - Fachhändler","$214.09Fixed price","$0.00100% Free shipping","1","$214.09","–","May 29, 2022"
"1700764048-1804","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR - 256GB - Schwarz (Ohne Simlock) A2105 (GSM) ab 1,- EUROApple iPhone XR - 256GB - Schwarz (Ohne Simlock) A2105 (GSM) ab 1,- EURO","$233.38Auction","$5.670% Free shipping","1","$233.38","29","Nov 14, 2022"
"1700764048-1805","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR (PRODUCT)RED - 256GB - (Ohne Simlock) Inklusive Zubehör! Wie NeuApple iPhone XR (PRODUCT)RED - 256GB - (Ohne Simlock) Inklusive Zubehör! Wie Neu","$217.86Auction","$5.700% Free shipping","1","$217.86","1","Nov 24, 2022"
"1700764048-1806","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 256 GB schwarz -ohne simlock- OVP Sehr guter Zustand! 87%Apple iPhone XR 256 GB schwarz -ohne simlock- OVP Sehr guter Zustand! 87%","$270.53Fixed price","$5.650% Free shipping","1","$270.53","–","Apr 3, 2023"
"1700764048-1807","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 64GB 128GB 256GB verschiedene Farben ohne Simlock smartphoneApple iPhone XR 64GB 128GB 256GB verschiedene Farben ohne Simlock smartphone","$275.99Fixed price","$0.00100% Free shipping","1","$275.99","–","Apr 29, 2023"
"1700764048-1808","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB - Blau (Ohne Simlock) (Dual-SIM), + Watch 4Apple iPhone XR A2105 (GSM) - 256GB - Blau (Ohne Simlock) (Dual-SIM), + Watch 4","$280.76Auction","$0.00100% Free shipping","1","$280.76","2","Jun 12, 2023"
"1700764048-1809","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR A2105 (GSM) - 256GB - Schwarz (Ohne Simlock) - sehr gut erhaltenApple iPhone XR A2105 (GSM) - 256GB - Schwarz (Ohne Simlock) - sehr gut erhalten","$187.06Fixed price","$5.060% Free shipping","1","$187.06","–","Oct 20, 2023"
"1700764048-1810","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR Smartphone 256GB Schwarz Black - ohne Vertrag!Apple iPhone XR Smartphone 256GB Schwarz Black - ohne Vertrag!","$672.20Fixed price","$0.00100% Free shipping","1","$672.20","–","Dec 8, 2020"
"1700764048-1811","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+XR&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone XR 64GB 128GB 256GB iOS Smartphone ohne Simlock 6,1 Zoll Wie NeuApple iPhone XR 64GB 128GB 256GB iOS Smartphone ohne Simlock 6,1 Zoll Wie Neu","$355.37Fixed price","$0.00100% Free shipping","1","$355.37","–","Sep 29, 2022"
