web-scraper-order,web-scraper-start-url,Listing,Price,Shipping,Total sold,Revenue,Bids,Date
"1700760962-2671","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM)","$610.75Auction","$7.490% Free shipping","1","$610.75","13","Sep 10, 2023"
"1700760962-2672","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Sierrablau (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Sierrablau (Ohne Simlock) (Dual-SIM)","$810.85Fixed price","$5.780% Free shipping","1","$810.85","–","Oct 10, 2023"
"1700760962-2673","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM) Top ZustandApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM) Top Zustand","$642.90Auction","$7.490% Free shipping","1","$642.90","40","Sep 10, 2023"
"1700760962-2674","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Sierrablau (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Sierrablau (Ohne Simlock) (Dual-SIM)","$658.97Auction","$5.880% Free shipping","1","$658.97","37","Sep 10, 2023"
"1700760962-2675","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$748.98Auction","$5.880% Free shipping","1","$748.98","1","Sep 10, 2023"
"1700760962-2676","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Starlight Ohne Simlock RestgarantieApple iPhone 13 Pro - 128GB - Starlight Ohne Simlock Restgarantie","$683.72Auction","$5.860% Free shipping","1","$683.72","43","Sep 17, 2023"
"1700760962-2677","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2890 (CDMA + GSM) - 128GB, Sierrablau  (Ohne Simlock)...Apple iPhone 13 Pro A2890 (CDMA + GSM) - 128GB, Sierrablau  (Ohne Simlock)...","$641.74Fixed price","$5.880% Free shipping","1","$641.74","–","Sep 13, 2023"
"1700760962-2678","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 128GB Graphite (Ohne Simlock) Mit OVP, Ladekabel NeuApple iPhone 13 Pro A2638 128GB Graphite (Ohne Simlock) Mit OVP, Ladekabel Neu","$678.43Auction","$5.850% Free shipping","1","$678.43","32","Sep 24, 2023"
"1700760962-2679","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size image❤️LOVE it❤️Apple iPhone 13 Pro❤️128GB❤️Gold❤️ohne Simlock❤️LOVE it❤️Apple iPhone 13 Pro❤️128GB❤️Gold❤️ohne Simlock","$625.37Auction","$0.00100% Free shipping","1","$625.37","1","Sep 20, 2023"
"1700760962-2680","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$646.67Auction","$5.850% Free shipping","1","$646.67","38","Sep 25, 2023"
"1700760962-2681","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Silber (Ohne Simlock) - Sehr Guter Zustand!Apple iPhone 13 Pro - 128GB - Silber (Ohne Simlock) - Sehr Guter Zustand!","$645.62Fixed price","$5.810% Free shipping","1","$645.62","–","Sep 27, 2023"
"1700760962-2682","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$635.25Auction","$5.810% Free shipping","1","$635.25","1","Sep 30, 2023"
"1700760962-2683","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$641.60Auction","$5.810% Free shipping","1","$641.60","22","Oct 1, 2023"
"1700760962-2684","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM), WIE NEU !!Apple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM), WIE NEU !!","$702.44Auction","$0.00100% Free shipping","1","$702.44","55","Sep 29, 2023"
"1700760962-2685","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$613.50Fixed price","$5.810% Free shipping","1","$613.50","–","Sep 26, 2023"
"1700760962-2686","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM)","$649.19Fixed price","$6.280% Free shipping","1","$649.19","–","Sep 29, 2023"
"1700760962-2687","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$631.92Auction","$5.760% Free shipping","1","$631.92","17","Oct 3, 2023"
"1700760962-2688","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Sierrablau (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Sierrablau (Ohne Simlock) (Dual-SIM)","$551.34Auction","$5.770% Free shipping","1","$551.34","1","Sep 28, 2023"
"1700760962-2689","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite/Schwarz - Wie Neu (Ohne Simlock)Apple iPhone 13 Pro A2638 - 128GB - Graphite/Schwarz - Wie Neu (Ohne Simlock)","$636.64Auction","$5.760% Free shipping","1","$636.64","23","Oct 3, 2023"
"1700760962-2690","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite - Apple Care - TOPApple iPhone 13 Pro A2638 - 128GB - Graphite - Apple Care - TOP","$613.81Auction","$5.760% Free shipping","1","$613.81","18","Oct 5, 2023"
"1700760962-2691","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - GraphiteApple iPhone 13 Pro A2638 - 128GB - Graphite","$529.38Auction","$5.810% Free shipping","1","$529.38","1","Oct 1, 2023"
"1700760962-2692","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Alpingrün (Ohne Simlock) inkl. HüllenApple iPhone 13 Pro A2638 - 128GB - Alpingrün (Ohne Simlock) inkl. Hüllen","$737.14Auction","$5.780% Free shipping","1","$737.14","1","Oct 7, 2023"
"1700760962-2693","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM)","$652.89Fixed price","$0.00100% Free shipping","1","$652.89","–","Oct 9, 2023"
"1700760962-2694","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM) in OVPApple iPhone 13 Pro - 128GB - Sierra Blue (Ohne Simlock) (Dual-SIM) in OVP","$544.08Auction","$7.340% Free shipping","1","$544.08","36","Oct 14, 2023"
"1700760962-2695","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Gold (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro - 128GB - Gold (Ohne Simlock) (Dual-SIM)","$643.89Fixed price","$5.790% Free shipping","1","$643.89","–","Oct 13, 2023"
"1700760962-2696","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - blau (Ohne Simlock) von 11.2021Apple iPhone 13 Pro - 128GB - blau (Ohne Simlock) von 11.2021","$436.25Auction","$5.820% Free shipping","1","$436.25","69","Oct 21, 2023"
"1700760962-2697","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Gold  -  Absolut neuwertiger Zustand!!!Apple iPhone 13 Pro - 128GB - Gold  -  Absolut neuwertiger Zustand!!!","$587.00Auction","$5.810% Free shipping","1","$587.00","33","Oct 18, 2023"
"1700760962-2698","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$561.19Auction","$5.810% Free shipping","1","$561.19","16","Oct 22, 2023"
"1700760962-2699","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - Sierra Blue *NEUWERTIG* *ZUBEHÖRPAKET*Apple iPhone 13 Pro - 128GB - Sierra Blue *NEUWERTIG* *ZUBEHÖRPAKET*","$599.31Auction","$0.00100% Free shipping","1","$599.31","26","Oct 23, 2023"
"1700760962-2700","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$582.37Auction","$5.810% Free shipping","1","$582.37","1","Oct 22, 2023"
"1700760962-2701","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro A2638 - 128GB - Graphite (Ohne Simlock) (Dual-SIM)","$526.83Auction","$10.470% Free shipping","1","$526.83","14","Oct 29, 2023"
"1700760962-2702","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 128GB Sierra Blau Neuwertig OVP MLVD3ZD/A Rechg. mit MwSt.Apple iPhone 13 Pro 128GB Sierra Blau Neuwertig OVP MLVD3ZD/A Rechg. mit MwSt.","$555.40Fixed price","$5.810% Free shipping","1","$555.40","–","Oct 28, 2023"
"1700760962-2703","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 128GB - White (Ohne Simlock) Wie NEU❗️❗️❗️Apple iPhone 13 Pro - 128GB - White (Ohne Simlock) Wie NEU❗️❗️❗️","$570.78Auction","$5.800% Free shipping","1","$570.78","2","Nov 1, 2023"
"1700760962-2704","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A128+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 - 128GB - Graphite (ohne Simlock)Apple iPhone 13 Pro A2638 - 128GB - Graphite (ohne Simlock)","$584.98Auction","$5.140% Free shipping","1","$584.98","54","Nov 5, 2023"
